PricingID,ProductID,CurrentPrice,OriginalPrice,LastUpdated
421,171823027,5840000,5840000,2024-05-15 22:34:25.132964
422,15729987,3006000,3006000,2024-05-15 22:34:25.132964
423,557585,2680000,2680000,2024-05-15 22:34:25.132964
424,1668725,5590000,5590000,2024-05-15 22:34:25.132964
425,23397939,940800,940800,2024-05-15 22:34:25.132964
426,171821317,1580000,1580000,2024-05-15 22:34:25.132964
427,261966455,3225000,3225000,2024-05-15 22:34:25.132964
428,171661215,1660000,1660000,2024-05-15 22:34:25.132964
429,171658631,1660000,1660000,2024-05-15 22:34:25.132964
430,261949560,5218000,5218000,2024-05-15 22:34:25.132964
431,34131907,546000,546000,2024-05-15 22:34:25.132964
432,242435576,1800000,2040000,2024-05-15 22:34:25.132964
433,23396460,380000,380000,2024-05-15 22:34:25.132964
434,38336163,8500000,8500000,2024-05-15 22:34:25.132964
435,250337391,10290000,10290000,2024-05-15 22:34:25.132964
436,270255971,9690000,9690000,2024-05-15 22:34:25.132964
437,270255876,7700000,7700000,2024-05-15 22:34:25.132964
438,263387385,990000,990000,2024-05-15 22:34:25.132964
439,263388541,690000,690000,2024-05-15 22:34:25.132964
440,263388291,990000,990000,2024-05-15 22:34:25.132964
441,263387786,690000,690000,2024-05-15 22:34:25.132964
442,272902395,1490000,1490000,2024-05-15 22:34:25.132964
443,263387589,1650000,1650000,2024-05-15 22:34:25.132964
444,272896883,490000,490000,2024-05-15 22:34:25.132964
445,191523024,33176400,33176400,2024-05-15 22:34:25.132964
446,273582684,14490000,14490000,2024-05-15 22:34:25.132964
447,215122501,13396000,14590000,2024-05-15 22:34:25.132964
448,229704109,15890000,15890000,2024-05-15 22:34:25.132964
449,262303111,16990000,16990000,2024-05-15 22:34:25.132964
450,205917402,17505600,17505600,2024-05-15 22:34:25.132964
451,262465127,18490000,18490000,2024-05-15 22:34:25.132964
452,107663454,11590000,11590000,2024-05-15 22:34:25.132964
453,140722181,12590000,12590000,2024-05-15 22:34:25.132964
454,143280820,13350000,13350000,2024-05-15 22:34:25.132964
455,254083075,12528000,12528000,2024-05-15 22:34:25.132964
456,273541890,14490000,14490000,2024-05-15 22:34:25.132964
457,273572763,16590000,16590000,2024-05-15 22:34:25.132964
458,273542237,14490000,14490000,2024-05-15 22:34:25.132964
459,273541468,23990000,23990000,2024-05-15 22:34:25.132964
460,187015164,11341200,11341200,2024-05-15 22:34:25.132964
