GeneralFeedbackID,Title,Content,Upvote,Rating,CreatedDate,UserID,ProductID,FeedbackDetailID
19621504,Cực kì hài lòng,Hiện tại sp tốt,0,5,1698734703,8494223,,6380
18208817,Cực kì hài lòng,"Đóng gói hàng kĩ, sản phẩm chất lượng, nguyên seal
Sẽ tiếp tục săn sales ủng hộ",0,5,1668439678,7624670,,6381
19599461,Cực kì hài lòng,Nguyên seal,0,5,1697694342,13571213,,6382
19868973,Cực kì hài lòng,,0,5,1715322760,272347,,6383
18584083,Cực kì hài lòng,"Màn hình lớn, đẹp, pin khỏe, chụp tốt gần như dòng pro... Hàng tiki là chính hãng VN, đúng như hình.",0,5,1673005476,20391766,,6384
18057332,Cực kì hài lòng,Tuyệt vờiii ship đúng thời hạn hàng siêu đảm bảo săn đc deal quá đỉnh luôn,0,5,1666803392,28366755,,6385
19803721,Cực kì hài lòng,,0,5,1710263398,10097205,,6386
19789757,Cực kì hài lòng,,0,5,1709296657,951216,,6387
18034937,Cực kì hài lòng,"giao hàng nhanh, máy chuần vna, săn được km giá ok còn đc hoàn lại astra",0,5,1666595066,7842213,,6388
17958163,Cực kì hài lòng,"Tiki giao hàng nhanh, đóng gói kỹ lưỡng. Hàng chính hãng, nguyên seal.",7,5,1665741221,140214,,6389
19697709,Cực kì hài lòng,SP ok,0,5,1703648409,989179,,6390
18308236,Cực kì hài lòng,Mìh mua r. Đẹp lắm các b ạ. Chơi game mượt khỏi bàn. Mìh mua lúc black friday nên rẻ lém.,0,5,1669644216,1859987,,6391
18527327,Cực kì hài lòng,Máy đẹp tốt đầy đủ phụ kiện. Mình xài hơn 1 tuần chưa thấy vấn đề gì :),0,5,1672238376,248387,,6392
19696676,Cực kì hài lòng,,0,5,1703585126,10413260,,6393
18554482,Cực kì hài lòng,"Máy xịn. Trả góp 0%, không phí chuyển đổi. Lựa chọn nhiều ưu đãi hơn 14pm",0,5,1672634047,833050,,6394
19349454,Cực kì hài lòng,Giá tốt giao hàng nhanh nguyên hộp,0,5,1688465836,6709947,,6395
18226541,Cực kì hài lòng,"Đặt cho người thân ở quê, Tiki giao hàng nhanh, sản phẩm chính hãng rất yên tâm",0,5,1668646345,2089390,,6396
18543862,Cực kì hài lòng,"Chính hãng và giao hàng nhanh, uy tín",0,5,1672458435,6978821,,6397
18504580,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, sản phẩm chính hãng đúng miêu tả.",0,5,1671983106,28257758,,6398
19267727,Cực kì hài lòng,Hàng chuẩn chính hãng thế các bạn,0,5,1686090551,13199603,,6399
18039827,Cực kì hài lòng,Hàng chuẩn,1,5,1666654318,39293,,6400
18535019,Cực kì hài lòng,"Sản phẩm đẹp, hợp thúi tiền",0,5,1672325640,11630505,,6401
18562658,Cực kì hài lòng,"Máy màu xanh đẹp quá, đặt tiki ship rất nhanh trong một buổi sáng",0,5,1672739879,18813403,,6402
18204266,Cực kì hài lòng,"Giao nhanh, đc giảm giá hoen 2tr, ngon lành",1,5,1668408741,9829552,,6403
19595300,Cực kì hài lòng,,0,5,1697528265,11041543,,6404
18172173,Cực kì hài lòng,Từ XR chuyển sang thấy xịn lắm luônnn,0,5,1668103968,784698,,6405
19508099,Cực kì hài lòng,,0,5,1693919434,1081140,,6406
18808961,Cực kì hài lòng,"Sản phẩm đẹp, giao nhanh, cẩn thận, uy tín",0,5,1676484748,9043061,,6407
19497752,Cực kì hài lòng,,0,5,1693436703,29388898,,6408
18442208,Cực kì hài lòng,"giao nhanh, nguyên seal",0,5,1671243400,169242,,6409
19443054,Cực kì hài lòng,,0,5,1691489861,5593135,,6410
18604720,Cực kì hài lòng,rất tốt,0,5,1673258071,7776890,,6411
19369525,Cực kì hài lòng,Ok,0,5,1689063664,29250558,,6412
19264548,Cực kì hài lòng,Hàng tốt,0,5,1686020235,1548539,,6413
18150055,Cực kì hài lòng,Hàng nguyên siêu ok,0,5,1667879059,6962062,,6414
19358382,Cực kì hài lòng,,0,5,1688729053,29246653,,6415
19358385,Cực kì hài lòng,,0,5,1688729061,29246653,,6416
19336296,Cực kì hài lòng,,0,5,1688033302,5296796,,6417
18152646,Cực kì hài lòng,Giao hàng chuẩn,0,5,1667898499,7144035,,6418
18534174,Cực kì hài lòng,,0,5,1672319655,5666244,,6419
19260181,Cực kì hài lòng,,0,5,1685884053,5526660,,6420
18475565,Cực kì hài lòng,"Giao hàng nhanh, rất tin tưởng ở tiki",0,5,1671643675,1026246,,6421
19043407,Cực kì hài lòng,cảm ơn  bạn,0,5,1680446798,5988413,,6422
18492394,Cực kì hài lòng,"Giao hàng nhanh, hàng apple ko phải lo",1,5,1671856691,3844,,6423
18147350,Cực kì hài lòng,Tuyệt,0,5,1667833674,1852711,,6424
19192539,Cực kì hài lòng,,0,5,1684038055,6534135,,6425
19172340,Cực kì hài lòng,,0,5,1683529062,658757,,6426
18060572,Cực kì hài lòng,Tuyệt,0,5,1666849103,28377228,,6427
19125825,Cực kì hài lòng,,0,5,1682308745,7350147,,6428
19099716,Cực kì hài lòng,,0,5,1681694821,285080,,6429
19097476,Cực kì hài lòng,,0,5,1681629191,12197673,,6430
18105392,Cực kì hài lòng,,1,5,1667327157,12989530,,6431
18527473,Cực kì hài lòng,Hang giao nhanh goi can than,0,5,1672239490,9616510,,6432
19072964,Cực kì hài lòng,,0,5,1681057231,8128683,,6433
18047904,Cực kì hài lòng,"Đóng gói cẩn thận, máy chạy tốt",0,5,1666710415,963476,,6434
19012938,Cực kì hài lòng,,0,5,1679828508,690111,,6435
19007595,Cực kì hài lòng,,0,5,1679718103,12015842,,6436
18700510,Cực kì hài lòng,Hàng đẹp,0,5,1675044420,20069632,,6437
18955433,Cực kì hài lòng,,0,5,1678773965,14109001,,6438
18937760,Cực kì hài lòng,,0,5,1678446624,281740,,6439
18913266,Cực kì hài lòng,,0,5,1678077267,6148641,,6440
18811684,Cực kì hài lòng,Good,0,5,1676527775,10724223,,6441
18881574,Cực kì hài lòng,,0,5,1677589679,11525280,,6442
18869815,Cực kì hài lòng,,0,5,1677399074,12531123,,6443
18007532,Cực kì hài lòng,"10 điểm, giao nhanh, giá tốt",0,5,1666277579,10002131,,6444
18837793,Hài lòng,,0,4,1676905098,28460810,,6445
18837520,Cực kì hài lòng,,0,5,1676902516,88792,,6446
18817919,Cực kì hài lòng,,0,5,1676615969,335209,,6447
18554879,Cực kì hài lòng,Good sevice,0,5,1672637905,26261740,,6448
18735581,Cực kì hài lòng,,0,5,1675481833,6962062,,6449
18550710,Cực kì hài lòng,Giá rẻ,0,5,1672565359,5559623,,6450
18714241,Cực kì hài lòng,,0,5,1675219218,6015384,,6451
18689392,Cực kì hài lòng,,0,5,1674875434,232742,,6452
18627912,Cực kì hài lòng,,0,5,1673549672,1231716,,6453
18617765,Cực kì hài lòng,,0,5,1673421285,7744193,,6454
18587791,Cực kì hài lòng,,0,5,1673065623,5168050,,6455
18568347,Cực kì hài lòng,,0,5,1672820892,25726952,,6456
18564437,Cực kì hài lòng,,0,5,1672758592,6453739,,6457
18553960,Cực kì hài lòng,,0,5,1672629753,5401778,,6458
18096172,Cực kì hài lòng,Màu đẹp quá,0,5,1667224443,6413908,,6459
18522726,Cực kì hài lòng,,0,5,1672199954,186054,,6460
18512488,Cực kì hài lòng,,0,5,1672071034,7797977,,6461
18512160,Cực kì hài lòng,,0,5,1672067393,6386592,,6462
18511416,Cực kì hài lòng,,0,5,1672061498,337530,,6463
18502514,Cực kì hài lòng,,0,5,1671964550,566952,,6464
18501181,Cực kì hài lòng,,0,5,1671953840,6551560,,6465
18384795,Hài lòng,Okok,0,4,1670653055,16360684,,6466
18482346,Cực kì hài lòng,,0,5,1671718267,10687802,,6467
18472152,Cực kì hài lòng,,0,5,1671613359,6178774,,6468
18470376,Cực kì hài lòng,,0,5,1671598403,1921467,,6469
18468923,Cực kì hài lòng,,0,5,1671587844,17545967,,6470
18463290,Hài lòng,,0,4,1671514338,14413686,,6471
18443598,Cực kì hài lòng,,0,5,1671253266,11514959,,6472
18441598,Hài lòng,,0,4,1671237588,725730,,6473
18389183,Cực kì hài lòng,,0,5,1670720862,16942312,,6474
18388140,Cực kì hài lòng,,0,5,1670687093,9744992,,6475
18358240,Cực kì hài lòng,,0,5,1670309744,9074971,,6476
18351691,Cực kì hài lòng,,0,5,1670224040,7988255,,6477
18345722,Cực kì hài lòng,,0,5,1670143511,13597305,,6478
18324050,Cực kì hài lòng,,0,5,1669858369,8164410,,6479
18320886,Cực kì hài lòng,,0,5,1669804551,6095810,,6480
18298299,Cực kì hài lòng,,0,5,1669531013,16441019,,6481
18288678,Cực kì hài lòng,,0,5,1669404002,8978183,,6482
18277066,Cực kì hài lòng,,0,5,1669282197,6554980,,6483
18265973,Cực kì hài lòng,,0,5,1669130519,11529647,,6484
18250644,Cực kì hài lòng,,0,5,1668939017,20206605,,6485
18240386,Cực kì hài lòng,,0,5,1668793370,28465504,,6486
18233394,Cực kì hài lòng,,0,5,1668701722,13833287,,6487
18222712,Cực kì hài lòng,,0,5,1668590243,44652,,6488
18220228,Cực kì hài lòng,,0,5,1668571894,1209392,,6489
18217850,Cực kì hài lòng,,0,5,1668537957,1545682,,6490
18213712,Cực kì hài lòng,,0,5,1668498678,19846164,,6491
18184785,Cực kì hài lòng,,0,5,1668219927,647611,,6492
18182681,Cực kì hài lòng,,0,5,1668180240,8617453,,6493
18147198,Cực kì hài lòng,,0,5,1667832565,24351758,,6494
18050173,Cực kì hài lòng,,0,5,1666751366,8582783,,6495
18033640,Cực kì hài lòng,,0,5,1666585148,11593770,,6496
18020549,Cực kì hài lòng,,1,5,1666430287,11580088,,6497
18009976,Cực kì hài lòng,,1,5,1666322206,806170,,6498
18003566,Cực kì hài lòng,,1,5,1666243654,23939921,,6499
17962239,Cực kì hài lòng,,1,5,1665796134,2205546,,6500
17984724,Không hài lòng,"(*) Đánh giá không tính điểm
Hàng giá trị cao mà chỉ quấn cái bọc quanh cái hộp máy rồi bỏ vào hộp giao cho khách! Không có chèn đồ chống sock
Đóng gói cẩu thả quá, hàng tiki trading lần này thấy gói hàng không có tâm gì!",0,2,1666023438,864084,,6501
18558751,Bình thường,"(*) Đánh giá không tính điểm
Sau 3 ngày, sản phẩm tốt, nguyên seal, chưa active.

Điểm trừ: giao hàng tiki now là ông nội thiên hạ ( đã dùng tiki now nhiều lần, chưa có lần nào ok)

Sản phẩm chỉ active báo có 1 năm bảo hành, sẽ thua thiệt so với fptshop, được 2 năm bảo hành",0,3,1672678953,1123872,,6502
19559920,Cực kì hài lòng,"22/9 đúng 00h lên topzone, TGDĐ, FPT Shop, đặt mà không được, load trang liên tục 30 phút toàn báo lỗi, đến khi load được thì báo hết suất đặt cọc. Đợi tới 29/9 cũng đúng 00h lên tiki đặt, cũng vô đặt hoài tầm 30 phút mà không được, lúc đặt được thì nó báo địa chỉ không hỗ trợ, mặc dù địa chỉ này mình đặt mỗi ngày có bị gì đâu, khúc này là quạo rồi nha, bực quá tắt máy đi ngủ tiếp, mà tức quá thì làm sao ngủ được, mở điện thoại lên đặt tiếp, ơn trời lần này đặt được, mừng quá cũng hết ngủ luôn, nói chung là một đêm mất ngủ, cuối cùng được tiki giao trưa 29/9 luôn, quá ổn áp. Thích màu titan tự nhiên hơn, mà không đặt được, đặt được màu xanh là mừng húm rồi, thôi dù sao cũng đeo ốp lưng, nên màu nào cũng được, à quên mình thanh toán thẻ + voucher tiki nên được giảm 2tr5, còn 32tr490 cho bản 256GB (15 promax) quá êm.",27,5,1696038016,945720,,6503
19562673,Cực kì hài lòng,"Đam mê táo k thể bỏ qua Iphone 15promax vì: 
- Chất liệu khung viền: Khung titan bền bỉ  và sang trọng.
- Thiết kế viền: Mỏng nhẹ - Tựa tràn viền . iPhone 15 Pro Max với thiết kế viền màn hình mỏng nhất trong các sản phẩm iPhone đã ra mắt. Kết hợp với kích thước màn hình lớn tới 6,7 inch, cải tiến này mang tới cảm giác màn hình tựa tràn viền, nâng cấp trải nghiệm xem phim, chơi game của người dùng, đồng thời giúp diện mạo iPhone 15 Pro Max thêm sang trọng và đẳng cấp.
- iPhone 15 Pro Max năm nay cái tiến nhất chính là thiết kế camera. Apple đã mạnh tay trang bị ống kính tiềm vọng zoom quang học 5x, khả năng quay video 4K, và cảm biến hình ảnh sống động.
-  Màn hinh iPhone 15 Pro Max có kích thước lớn, sử dụng công nghệ  Super Retina XDR cùng độ phân giải cao, mang tới chất lượng hình ảnh hiển thị sắc nét, chân thực và sống động.
- Cổng sạc Lightning vốn là đặc trưng của Apple đã được thay thế bằng cổng sạc  USB-C trên iPhone 15 Series
Nói chung mình rất ưng luôn, máy cầm đầm tay và màu siêu xinh
Và mình chọn TiKi để mua chiếc dế yêu này, mua lúc hơn 2h trước 10h sáng nay đã nhận được hàng. 
- Tiki giao nhanh 2h 
- Nhân viên thân thiện
- Có Otp báo về khi đơn hàng chuẩn bị được giao, khi nhận hàng phải có OTP mới nhận đc nên rất yên tâm
- Hàng nguyên seal chưa kích hoạt
- Giá cũng khá tốt: áp mã giảm giá của ngân hàng kèm với voucher 500k đăng ký sớm 

#Nửa_đêm_TikiGiaoiPhone15",10,5,1696145764,1023265,,6504
19557915,Cực kì hài lòng,"[Cuộc gọi lúc giữa đêm]…

Không phải bon chen xếp hàng, đặt cọc như bao nhà. Chỉ cần nằm nhà lên Tiki đặt iPhone. 100% nhận được hàng (dĩ nhiên là còn tùy thuộc nhân phẩm..). Đúng tiêu chí mới của Tiki ""Tốt & Nhanh"". Hàng chính hãng VN/A, giao nhanh. Nhưng đợt này thì nhanh quá đáng khi vừa đặt xong 5p sau đã có Tikicare gọi xác nhận giao trước 3h sáng. Ủa alo? Nói vậy chứ 1h đã giao xong. Yêu ghê …

#Nửa_đêm_TikiGiaoiPhone15",16,5,1695927222,1670022,,6505
19557927,Cực kì hài lòng,"Tiki giao lúc 1h sáng. Áp mã 500K và giảm 2tr thẻ Sacombank còn 32tr5. Quá êm cho cuộc tình. 
App Tiki không hiện ra sản phẩm, may mà tỉnh táo dùng máy tính thêm sản phẩm vào giỏ hàng rồi mở app thanh toán. 
Hơi tiếc do chậm tay nên hết màu Titan Tự nhiên. Nhưng thôi màu nào cũng đẹp hết. Haha",8,5,1695934375,49454,,6506
19614635,Cực kì hài lòng,"Rất tin tưởng Tiki khi đặt mua điện thoại tại đây,
Đã mua iphone 13 pro, promax, xiaomi, giờ là 15 pro max. 
Mọi thứ đều rất ok và không có lỗi lầm gì cả.
Chúc Tiki ngày càng phát triển hơn nữa",2,5,1698395066,756369,,6507
19619580,Cực kì hài lòng,Mua iphone trên tiki cũng vài chiếc rồi ! Rất ok ! Hàng giao nhanh bảo mật cao rất an tâm ! May may là lần nào nhận hàng unbox cũng đều không một lỗi nhỏ ! Sẽ còn ủng hộ dài,1,5,1698644781,15537470,,6508
19666722,Rất không hài lòng,"Thấy bảo nhận hàng phải có mã otp mới nhận đc mà chẳg thấy j như mớ rau, k biết hàg f.a.ke k hay thậm trí k nhận đc hàng nhân viên giao hàng vẫn tích hợp nhận bình thường",0,1,1701258539,10983888,,6509
19560477,Cực kì hài lòng,"Hỗ trợ nhanh chóng, đóng gói cần thận, nhận được nhiều ưu đãi hấp dẫn",1,5,1696054839,159877,,6510
19681703,Cực kì hài lòng,"Rất hài lòng về những gì mà tiki mang lại, tuy mua trên sàn với số tiền rất lớn nhưng rất an tâm về tiki, hàng về rất đẹp nhé.",1,5,1702504158,12211677,,6511
19572273,Cực kì hài lòng,"Hàng nhận đẹp đúng như mô tả, đóng gói cẩn thận giao hàng nhanh.",1,5,1696567300,21749728,,6512
19743350,Cực kì hài lòng,máy rất nhẹ đẹp giao hàng chuẩn giờ.,1,5,1706096404,21246150,,6513
19692053,Cực kì hài lòng,😂. Hash buzz Zn zsjwsjjsnsnsnsnsnsnsndndndnndndndndndndndnddndndnndndnxndnxndndndnndndndndnd,0,5,1703320660,29531766,,6514
19558102,Cực kì hài lòng,Tuy nghèo nhưng mà vẫn phải cố gắng để lấy được em nó ngày 29/9 ( HN ),6,5,1695951956,29309278,,6515
19559360,Cực kì hài lòng,"Ngon,giao hàng ngay trong đêm từ 0-2am.",3,5,1695994615,153567,,6516
19558728,Cực kì hài lòng,Vẫn đang set up nhưng Tiki giao hàng siêu nhanh. Shipper dễ thương chịu khó cho mình ngồi quay video kiểm hàng,1,5,1695970986,11254791,,6517
19730913,Cực kì hài lòng,"Ok giao hàng nhanh, cho đồng kiểm nên yên tâm",0,5,1705457354,5149159,,6518
19761405,Cực kì hài lòng,"Sản phẩm zin nguyên vẹn. Mình mê cái màu titan tự nhiên. Ship nhanh, chuẩn",0,5,1707149776,17804835,,6519
19731598,Cực kì hài lòng,"giao hàng nhanh , máy mới giá rẻ hơn ngoài tầm 1tr , nói chung hài lòng.",0,5,1705478860,5268360,,6520
19819288,Cực kì hài lòng,"Iphone thì khỏi bàn rồi! Chính hãng, giá hợp lý!",0,5,1711330528,11823025,,6521
19561419,Cực kì hài lòng,Goods goods,1,5,1696082903,5293279,,6522
19598977,Cực kì hài lòng,- Không bao giờ nghi ngờ về chất lượng sản phẩm cao cấp khi mua tại Tiki..,0,5,1697682149,10036696,,6523
19630487,Cực kì hài lòng,Dịu keo. Giao hàng nhanh lắm luôn,1,5,1699178896,29503800,,6524
19576412,Cực kì hài lòng,"Giao hàng nhanh, mã giảm giá siêu đã",1,5,1696753753,29352803,,6525
19573620,Cực kì hài lòng,"Đẹp xuất sắc, mãi yêu tiki :D",1,5,1696616581,28671436,,6526
19602572,Cực kì hài lòng,Hàng chính hãng muốn có máy sớm nên giá cao hơn so vs hôm nay.,0,5,1697817136,10577013,,6527
19641404,Cực kì hài lòng,"Khá nhanh, quá đẹp.",0,5,1699704633,6745906,,6528
19587105,Cực kì hài lòng,Hàng chuẩn đóng gói kỹ,1,5,1697179297,5706427,,6529
19559641,Cực kì hài lòng,Tiki ko làm mình thất vọng,2,5,1696005055,11610746,,6530
19563385,Cực kì hài lòng,"SP đẹp , giao hàng nhanh",0,5,1696167542,9427557,,6531
19559181,Cực kì hài lòng,Siêu phẩm của năm 2023,0,5,1695987316,330126,,6532
19640767,Cực kì hài lòng,Sản phẩm ok.,0,5,1699684063,1695188,,6533
19793528,Cực kì hài lòng,"Hàng mới, giao nhanh",0,5,1709552511,622893,,6534
19772038,Cực kì hài lòng,Ok chụp đẹp. Sài ok,0,5,1708221370,6366588,,6535
19868552,Cực kì hài lòng,Ok,0,5,1715274230,10729043,,6536
19692223,Cực kì hài lòng,Chuẩn xịn ko phải nói nhiều kk,0,5,1703328476,1467162,,6537
19868024,Cực kì hài lòng,,0,5,1715240730,6291247,,6538
19700139,Cực kì hài lòng,"Đóng gói kỹ, sản phẩm tốt",0,5,1703753090,7730013,,6539
19863118,Cực kì hài lòng,,0,5,1714878862,14692714,,6540
19856936,Cực kì hài lòng,,0,5,1714310380,14099311,,6541
19839034,Cực kì hài lòng,Ok,0,5,1712799375,1031987,,6542
19840817,Cực kì hài lòng,,0,5,1712923294,29307512,,6543
19564270,Cực kì hài lòng,tuyệt,1,5,1696220883,16902647,,6544
19835086,Cực kì hài lòng,,0,5,1712495242,2047962,,6545
19832100,Cực kì hài lòng,,0,5,1712274583,5473588,,6546
19830529,Cực kì hài lòng,,0,5,1712153040,15557195,,6547
19813987,Cực kì hài lòng,,0,5,1710941826,8077752,,6548
19562814,Cực kì hài lòng,,0,5,1696149598,12438353,,6549
19605879,Rất không hài lòng,Hàng ko cho đổi trả khi đổi ý,0,1,1697979030,6758781,,6550
19692665,Cực kì hài lòng,Ko có gì để chê,0,5,1703343178,7704659,,6551
19797546,Cực kì hài lòng,,0,5,1709814515,14279353,,6552
19795112,Cực kì hài lòng,,0,5,1709658358,28402945,,6553
19787111,Cực kì hài lòng,,0,5,1709118914,1694618,,6554
19764224,Cực kì hài lòng,Tốt,0,5,1707400001,7081897,,6555
19784491,Cực kì hài lòng,,0,5,1708953496,13981667,,6556
19782112,Cực kì hài lòng,,0,5,1708795983,28576142,,6557
19605005,Không hài lòng,Chưa thấy hoàn astra cho mình,1,2,1697950751,22334178,,6558
19771751,Cực kì hài lòng,,0,5,1708182464,14502329,,6559
19765996,Cực kì hài lòng,,0,5,1707759945,6731749,,6560
19762328,Cực kì hài lòng,,1,5,1707219090,259921,,6561
19762554,Cực kì hài lòng,,0,5,1707229526,5409834,,6562
19761037,Cực kì hài lòng,,0,5,1707130531,8663060,,6563
19759643,Cực kì hài lòng,,0,5,1707035477,9149647,,6564
19754570,Cực kì hài lòng,,0,5,1706717287,12479451,,6565
19752118,Cực kì hài lòng,,0,5,1706599238,29607722,,6566
19748972,Cực kì hài lòng,,0,5,1706418257,15184614,,6567
19746379,Cực kì hài lòng,,0,5,1706255921,612719,,6568
19740157,Cực kì hài lòng,,0,5,1705932285,10488359,,6569
19727138,Cực kì hài lòng,,0,5,1705244910,8607525,,6570
19723763,Cực kì hài lòng,,0,5,1705066559,27763198,,6571
19707737,Cực kì hài lòng,,0,5,1704207248,8607525,,6572
19706910,Cực kì hài lòng,,0,5,1704169788,8440884,,6573
19701268,Cực kì hài lòng,,0,5,1703819276,13161034,,6574
19693146,Cực kì hài lòng,,0,5,1703389515,5503112,,6575
19689668,Cực kì hài lòng,,0,5,1703144746,29281789,,6576
19688155,Cực kì hài lòng,,0,5,1703004682,1330252,,6577
19683714,Cực kì hài lòng,,0,5,1702635616,19069565,,6578
19681496,Cực kì hài lòng,,0,5,1702477551,9987994,,6579
19679083,Cực kì hài lòng,,0,5,1702334298,768666,,6580
19672987,Cực kì hài lòng,,0,5,1701810813,23903455,,6581
19643465,Cực kì hài lòng,Tốt,0,5,1699795891,17975316,,6582
19659111,Cực kì hài lòng,,0,5,1700724397,7209551,,6583
19652605,Cực kì hài lòng,,0,5,1700300292,16203277,,6584
19652033,Cực kì hài lòng,,0,5,1700275498,8044227,,6585
19651890,Cực kì hài lòng,,0,5,1700268625,938817,,6586
19644214,Cực kì hài lòng,,0,5,1699847426,29462076,,6587
19643545,Hài lòng,,0,4,1699798781,8047867,,6588
19642879,Cực kì hài lòng,,0,5,1699776571,25936980,,6589
19641304,Cực kì hài lòng,,0,5,1699700767,25967011,,6590
19638997,Cực kì hài lòng,,0,5,1699603893,28419656,,6591
19637656,Cực kì hài lòng,,1,5,1699534262,1517455,,6592
19638383,Cực kì hài lòng,,0,5,1699585043,23014000,,6593
19637511,Cực kì hài lòng,,0,5,1699530342,28558519,,6594
19637510,Cực kì hài lòng,,0,5,1699530334,28558519,,6595
19636635,Cực kì hài lòng,,0,5,1699502840,6147008,,6596
19632460,Cực kì hài lòng,,0,5,1699281160,27364103,,6597
19631229,Cực kì hài lòng,,0,5,1699237513,1944008,,6598
19630626,Cực kì hài lòng,,0,5,1699187158,29561070,,6599
19628874,Cực kì hài lòng,,0,5,1699092042,1693734,,6600
19623569,Cực kì hài lòng,,0,5,1698834159,77138,,6601
19621613,Cực kì hài lòng,,0,5,1698738479,685966,,6602
19618595,Cực kì hài lòng,,0,5,1698590128,29281789,,6603
19618020,Cực kì hài lòng,,0,5,1698564762,8148038,,6604
19617892,Cực kì hài lòng,,0,5,1698560560,7722878,,6605
19611479,Cực kì hài lòng,,0,5,1698234620,24377322,,6606
19608797,Cực kì hài lòng,,0,5,1698124301,10907193,,6607
19607658,Cực kì hài lòng,,0,5,1698062958,27837239,,6608
19602709,Cực kì hài lòng,,0,5,1697841860,22006774,,6609
19599635,Cực kì hài lòng,,0,5,1697699221,12058903,,6610
19593365,Cực kì hài lòng,,1,5,1697446238,29513698,,6611
19592465,Cực kì hài lòng,,1,5,1697424150,2055257,,6612
19593561,Cực kì hài lòng,,0,5,1697453135,22610333,,6613
19591696,Cực kì hài lòng,,0,5,1697373627,1670022,,6614
19589060,Hài lòng,,0,4,1697267050,1991428,,6615
19581858,Cực kì hài lòng,,0,5,1696954861,7498183,,6616
19581088,Cực kì hài lòng,,0,5,1696932926,409512,,6617
19581087,Cực kì hài lòng,,0,5,1696932917,409512,,6618
19578558,Cực kì hài lòng,,1,5,1696844445,10656440,,6619
19579801,Cực kì hài lòng,,0,5,1696898758,8937489,,6620
19579737,Cực kì hài lòng,,0,5,1696895475,145643,,6621
19576448,Cực kì hài lòng,,0,5,1696754613,13629186,,6622
19574071,Cực kì hài lòng,,0,5,1696650963,8245579,,6623
19568958,Cực kì hài lòng,,0,5,1696416003,8964337,,6624
19567577,Cực kì hài lòng,,0,5,1696350452,5715385,,6625
19567341,Cực kì hài lòng,,0,5,1696342507,7588543,,6626
19565607,Cực kì hài lòng,,0,5,1696277397,5452247,,6627
19564900,Cực kì hài lòng,,0,5,1696239486,27906899,,6628
19558420,Cực kì hài lòng,,2,5,1695962280,690541,,6629
19561014,Cực kì hài lòng,,0,5,1696072940,22075366,,6630
19559364,Cực kì hài lòng,,0,5,1695994918,13701024,,6631
19559114,Cực kì hài lòng,,0,5,1695984023,2150120,,6632
19558994,Cực kì hài lòng,,0,5,1695978438,7350147,,6633
19558357,Cực kì hài lòng,,0,5,1695959700,6270739,,6634
19722489,Rất không hài lòng,"Mua hàng từ hôm 11/11 rồi nhưng bây giờ mới đánh giá. Cho 1 sao tại vì thời gian giao hàng lâu, đợi cả tuần mới nhận được. Tưởng là gửi hàng từ miền nam ra miền bắc thường lâu như vậy tại vì cũng đã từng mua đồng hồ của tgdd và cũng mất 1 tuần mới nhận được, mua thuốc của Long Châu vận chuyển từ nam ra bắc cũng lâu như vậy. Ai ngờ dạo này đặt 3 đơn bên *** cũng là vận chuyển từ nam ra bắc mà 2 đơn 3 ngày đã nhận được, 1 đơn thì 4 ngày. Cảm giác mất cả tuần trời ngóng món hàng mình mua cực kỳ 😡",0,1,1705027475,6599178,,6635
19577284,Cực kì hài lòng,Tiếc là không mua được màu Pink. Đành phải mua màu blue. Chứ màu pink thì ngon quá ạ. Mong tiki độ mua cho vài con pink ạ. Màu pink thì đẹp mê,3,5,1696785812,11560727,,6636
19607002,Hài lòng,"Vẫn rất tin tưởng Tiki nên mua iPhone, iPad đều mua ở TIKI.
Tuy nhiên Tiki cần chú ý phần đóng gói và vận chuyển hàng. Thực sự là nhìn chán luôn, hàng giá trị cao nhưng chuyển từ SG ra HN thì hộp dùng loại không vuông,  bị bẹp, may mà có phao chống va đập. 
 Các hàng loại này nên đóng gói  ghép với nhau lúc vận chuyển để bên vận chuyển chú ý hơn và bảo quản tốt hơn.
Cho 4* thôi vậy",3,4,1698038813,828153,,6637
19742166,Cực kì hài lòng,"OK, gói quà đẹp, người nhận quà rất là thích. Đây là điểm khác biệt của TIKI. Tuy nhiên bên trong hộp quà con đơn điệu quá, phải chi trang trí thêm 1 số thứ linh tinh khác thì hộp quà sẽ đẹp hơn.",0,5,1706058552,22481612,,6638
19837629,Không hài lòng,Sản phẩm ok. Tuy nhiên Tiki không hỗ trợ triệt để doanh nghiệp xuất hóa đơn đỏ với đơn hàng trên 20M.,0,2,1712684965,5745112,,6639
19558338,Cực kì hài lòng,Mua tiki nhiều lần goy giao hàng đúng giờ. Đóng gói đẹp. 5*,7,5,1695959373,10577013,,6640
19772302,Cực kì hài lòng,Giao hàng nhanh!,0,5,1708233641,13337310,,6641
19843419,Cực kì hài lòng,Vượt hơn mong đợi. Nên mua nhé,0,5,1713160550,17799374,,6642
19803670,Cực kì hài lòng,"Đóng gói cẩn thận, giao hàng nhanh",0,5,1710259149,1622826,,6643
19858457,Cực kì hài lòng,"Ok
Vợ mình rất thích",0,5,1714467892,26401532,,6644
19564271,Cực kì hài lòng,tuyệt vời sp tốt hihihihihihi,1,5,1696220894,16902647,,6645
19799460,Cực kì hài lòng,Hàng chính hãng. Giao hàng nhanh,0,5,1709967915,23067313,,6646
